warehouse_id,region,shipments_per_day,delivery_time_hours,delayed_shipments
23,West,473,7.344558949412718,22
12,West,286,68.70893875061851,1
6,West,405,34.533070072147076,24
24,South,497,51.70304506269837,46
2,South,142,58.22432669244418,5
1,East,102,12.6060357924625,42
7,North,298,5.1470642570200855,39
19,North,194,10.994420857316335,28
14,South,337,25.866702250328164,8
4,East,351,68.95879607226175,8
16,East,58,4.994280654076217,13
14,East,409,66.38586697373269,44
23,North,439,41.29062840234854,14
18,South,465,9.163867304892763,45
29,East,335,12.6923943818532,15
7,North,129,50.25318202709321,47
4,North,354,44.59174221473005,44
25,North,311,13.721952863323818,43
1,East,96,65.30317616049672,8
19,South,347,11.303275328040874,27
24,West,492,37.810151023777244,3
23,East,363,38.98060399260548,39
18,West,178,62.93516496243154,11
21,North,187,3.5505151191532263,21
7,North,79,11.551619063552218,0
21,South,416,13.947507603806166,43
26,North,368,6.4016978267362825,39
16,North,499,46.203829886366826,3
27,North,254,18.07199024922036,41
17,South,56,42.36688841922608,32
21,North,270,56.7828542514703,19
26,East,80,30.59699453024876,34
19,North,165,55.81951920310558,46
1,North,493,56.45079854505364,1
26,North,421,20.439614601846035,9
27,North,437,3.102121818214542,7
16,East,329,9.229729724443263,13
20,East,397,59.64666181195551,26
7,East,306,30.37151205098867,12
7,West,98,60.73672112829289,12
15,East,184,40.326002424276545,28
2,East,359,15.81767714051972,7
13,South,367,51.85660799658022,23
2,West,87,41.073043984281114,4
17,East,475,26.626364850300188,27
2,South,461,8.140189681467128,1
15,East,403,9.160884930950823,20
14,South,229,15.195812990246512,37
25,West,371,49.10517834803195,26
16,North,456,52.95799954813152,7
11,East,106,46.16410969356666,11
12,South,81,25.608787139013664,9
9,North,98,32.832903020869516,49
7,East,255,51.66918445625037,6
11,South,282,48.189854902586085,40
19,North,387,56.110947163890756,9
24,South,178,18.879628787113848,28
4,East,274,2.314222390968445,24
29,North,371,20.650947055922835,25
5,North,59,26.35240250615316,25
26,North,97,69.23594250045316,5
21,West,358,17.241259131619664,21
2,East,197,59.84830455143666,38
16,North,99,45.57580702881923,11
9,South,412,13.727565352961975,6
15,West,212,30.24533674715396,25
22,East,44,37.71110600765362,12
14,North,155,26.0905114555862,17
16,East,314,17.830508265676198,4
6,East,179,19.699565777275954,30
1,North,283,42.96440357349309,16
18,North,160,50.16742368158362,14
15,North,214,34.82798810532025,33
20,South,213,67.92150857224692,21
12,West,384,52.99964983168101,4
29,West,431,64.42305761311988,15
24,West,23,35.29644824018364,32
8,West,298,3.0418049569065624,40
9,North,309,43.44493707250281,3
1,South,458,59.27815656327485,32
16,West,346,39.55745415028654,27
14,West,113,41.75307337237398,10
12,North,205,70.2479627082136,4
15,East,348,27.629952906249613,41
27,East,294,58.13109732100967,40
28,West,156,37.35519676335121,6
8,North,42,34.45977026799029,23
4,North,222,12.190394417395842,43
27,North,32,54.387655850673255,49
5,East,496,59.63060955553676,3
26,East,434,32.16142115538477,11
21,East,347,55.447141536173255,3
14,North,385,42.67845507598828,24
27,North,294,20.028802024718516,2
7,East,24,66.66008695215226,16
15,West,494,50.77399895879176,25
19,South,442,63.48342323751101,49
21,North,395,21.702509794294045,8
14,North,417,66.14542325425961,45
7,South,169,27.526680284570265,12
6,West,425,2.6672320149808453,4
2,East,280,7.251990657538671,46
24,North,465,8.25369390794948,4
29,South,455,16.500035774369024,11
25,West,355,15.056539004763545,27
9,South,442,6.052579582185398,9
25,East,301,64.67747026330804,0
18,South,136,59.98170585899736,34
15,West,99,55.39762631117798,27
15,East,144,35.53933772802409,1
10,South,459,31.760370767558637,22
3,North,415,31.77551397823366,4
4,East,483,20.323718690633008,32
2,East,324,44.578032945366424,30
22,South,159,6.135575573269527,14
28,North,371,48.11487376262231,0
7,West,408,37.970022469724384,28
25,South,119,59.15641542688812,23
1,South,111,70.09193557810578,8
12,South,143,63.36270965112478,34
23,North,266,52.39469013246426,15
5,North,454,32.294838885012055,7
16,South,255,17.016698342796538,7
3,East,23,48.54113220446653,22
11,East,378,16.11193763043312,46
15,West,378,3.418126494868593,43
5,East,112,42.12630868374224,16
6,East,486,29.589128823915058,26
4,South,300,63.3213066458528,28
12,South,246,47.20460428607476,10
10,North,171,47.30750724935691,22
9,East,203,57.15251333454365,3
1,South,294,25.495640079575583,16
28,West,298,69.07203661432332,10
10,East,370,17.492504402519344,7
6,East,102,63.01759277780882,25
14,South,115,65.75887011578635,48
26,West,224,4.732826380507066,7
27,South,65,46.22754725400399,7
11,West,165,54.45945879999352,6
28,West,208,68.76812832378442,33
14,South,90,19.596522939667004,31
11,East,64,41.32951228479991,12
2,North,235,56.11822274407878,35
29,East,140,12.384886359944671,17
23,South,449,61.70874906894267,12
25,West,36,30.254662199348147,29
28,West,418,46.78255918268451,0
22,East,348,4.942666927390512,34
27,North,309,17.605529712550776,2
15,South,118,35.4729494394957,29
27,West,411,22.244667976184072,47
10,South,69,69.04902770185228,24
27,East,394,57.645275242666735,32
25,West,158,62.541594400221435,15
28,West,363,34.64225340505347,48
11,West,189,35.154944738144955,2
8,South,113,58.36323089006083,46
21,North,232,29.127291854979067,28
8,West,446,35.65945121780999,13
5,South,54,39.00128124939931,42
24,East,78,44.501037451760155,44
14,South,159,47.49793440030992,4
16,East,476,49.65262157318979,43
23,South,31,33.08064829968507,16
28,South,47,22.66027985577439,28
21,East,240,66.41078972828142,20
24,West,193,59.870518838179315,5
13,North,384,2.2406175217647997,23
22,East,315,37.904639469511125,48
7,North,374,21.22221321059564,27
27,East,304,46.99102922510166,16
5,South,395,37.184788476232015,41
15,West,147,3.481652813597597,21
24,West,473,52.9440769768597,23
11,North,163,21.27707382428378,39
24,East,275,20.21655633935936,17
17,East,321,4.234828219692472,27
8,East,239,59.983531590879714,9
10,East,212,42.51876574322661,0
24,North,304,35.93899018654129,36
23,North,71,49.306896522497546,25
6,North,59,26.17590606190132,49
27,North,25,41.86321352910324,25
10,East,302,19.449138564217936,32
19,North,184,6.406860070269595,8
7,North,425,41.29403463957177,17
27,South,282,17.483420384021684,4
20,South,404,54.502952668276684,21
24,North,96,33.629021148001655,9
27,South,195,19.527893568305963,13
5,South,454,44.58421075590819,11
13,South,255,10.163455176604032,31
3,South,161,55.299671643643265,38
22,West,354,33.652456940524544,44
16,East,274,58.885193981047365,35
6,South,415,11.666745902904633,49
22,East,196,28.777959366684748,46
8,East,444,14.602078027710743,14
16,South,215,6.283689852392137,32
17,East,261,68.87433464577019,15
29,West,255,52.865398706072966,3
10,East,126,24.79236942417687,2
17,East,232,19.230525906019203,25
10,East,405,16.302534192867654,36
7,South,394,5.01073170624592,33
11,South,104,9.18685518727038,41
3,West,465,9.203501722715702,8
8,East,332,48.638548567167255,43
3,South,161,43.6295337195802,13
13,North,447,41.77353732125244,46
6,North,341,53.41241067241654,32
17,South,94,19.582057918182546,47
2,North,184,25.973250633241427,37
7,West,97,10.869117434600383,4
28,South,450,43.13976048446683,46
6,East,208,67.30338915126416,27
1,West,359,62.41964831177271,32
10,South,246,40.84991679731798,16
23,West,302,47.122541135010735,20
20,East,196,71.4616282148684,6
1,North,463,38.21483051432982,39
25,East,473,62.94117484474819,34
14,East,90,37.04600836821797,6
3,North,448,5.350787266422736,7
9,West,276,67.42630094370158,43
7,South,288,9.831619475065482,41
8,South,313,51.29316063882757,30
7,West,420,18.657126644067322,4
10,South,375,65.0725688103947,4
27,South,441,16.034218482243936,23
25,East,148,11.805207039689725,21
15,East,404,32.7099070503632,43
19,West,102,36.76765357121271,12
24,North,390,59.32492394549912,21
28,North,177,55.36819294933806,25
2,East,480,24.978816965259366,0
20,North,26,28.946486889363932,16
10,South,382,42.36692531133403,18
29,East,167,40.61032178641875,1
4,North,63,62.3432618144963,49
15,North,476,35.0731654789309,10
29,South,32,64.54563051788023,29
6,East,314,16.355017318134326,45
3,North,39,62.73380280548217,22
12,North,492,23.300482402219544,14
1,North,24,57.24803594308086,22
26,West,131,41.57711721736407,11
24,South,71,63.28933069537515,26
9,West,389,18.187763572789283,5
23,North,428,51.10492955181746,29
9,East,415,61.4271786923844,4
6,South,493,56.368334094046276,45
3,East,459,41.61995363546595,37
27,South,489,49.27794435467385,34
9,West,404,15.756197074577727,5
14,West,91,17.152456334362004,13
17,North,196,20.710336726849512,49
17,West,470,59.96095857262862,16
18,West,41,13.720775208785602,8
11,East,389,22.924583488028166,39
20,North,488,66.4303962354911,30
19,East,104,54.866477369881224,35
17,West,50,53.31879847921702,9
23,West,404,33.85990044175368,26
28,North,252,51.16530903483536,48
14,North,430,41.600947794800426,4
16,East,277,7.002523311195068,16
20,West,396,42.356829765235624,30
16,South,368,33.657309588993655,13
28,East,404,9.977393412381112,22
11,South,317,26.098551060488994,43
1,East,411,64.635816264937,28
16,West,310,58.25917369384898,38
22,West,128,65.97322834056727,14
6,East,54,52.19558244269,46
15,East,410,46.278756346831244,11
1,South,298,11.746633734901778,32
7,West,42,9.504674522784775,39
8,North,254,19.272741210488274,29
21,South,321,23.99380238135313,21
10,North,294,44.49248556269459,29
27,North,98,63.41163564558313,31
7,East,91,64.3511420349324,19
8,East,116,49.764967674726776,37
29,North,251,42.173977770648435,19
13,South,32,19.107203323750888,1
14,East,453,67.65611499912993,30
29,West,434,48.97789799688317,49
23,North,218,39.34200357160236,27
3,East,359,9.27694661317748,2
26,South,146,59.81183169905768,19
12,East,441,26.429468242593952,34
26,North,332,65.04106847378644,18
2,North,283,13.789040376467375,5
25,East,119,5.401652504877143,10
29,West,33,32.43096628090174,44
5,West,369,7.481224603600223,5
12,South,198,6.326207549224028,17
25,West,28,51.96125791656178,46
4,South,160,20.016295848982207,13
27,West,223,46.719549747857386,13
1,West,213,41.958285144075894,0
8,North,57,11.852691473434502,16
21,East,40,29.00453271757991,13
20,North,176,6.624472031756811,30
25,South,103,31.517130842635805,44
25,West,403,14.765346349278445,9
2,East,197,8.741650845538064,37
17,South,211,24.1889660687975,32
24,North,403,2.2393477314803705,4
9,West,284,55.043831360473476,15
29,West,290,13.072859788287824,19
27,East,456,45.80857099531175,47
20,South,244,60.280755595844624,21
11,East,200,66.20667961169104,39
17,East,474,41.03023362429085,16
23,South,278,57.179867796174705,49
21,North,362,33.83402132373192,49
29,South,41,36.31265434975226,8
5,South,314,40.27405328551454,37
21,East,480,48.90959250722888,41
26,East,284,48.89421723123232,8
9,South,437,56.97645467469667,14
7,South,31,45.186078922788035,45
18,North,53,63.78439185872797,13
15,West,320,51.64652497557506,8
26,East,372,67.02668704019362,8
25,South,270,54.53057443236667,32
16,North,325,53.709304167466705,30
16,East,374,62.22780407480242,9
29,West,175,47.906711869350474,9
20,North,314,14.57027231828378,38
13,West,278,7.807783463937774,4
5,South,194,24.107828794522494,17
2,East,31,59.00757087140254,32
19,North,62,3.5195499449801075,48
5,South,352,12.502772920254102,17
1,North,395,9.428106377378523,11
1,North,214,4.6022478652593435,24
16,South,293,58.71986860723952,26
17,East,130,21.571008982087257,40
7,South,109,53.02482340050251,8
10,East,285,11.933847764800415,48
28,North,279,30.62536116400643,12
4,North,376,10.152592070595242,48
4,South,287,2.173628502987558,21
13,North,72,44.9213564973193,1
13,North,198,35.66873501597335,38
27,West,291,31.16453759317412,47
3,West,164,7.506169427619892,14
11,West,370,43.17433757630288,22
18,East,429,56.60007252343411,12
20,West,277,6.707113129803222,44
29,South,48,30.942083858812676,46
11,West,369,23.80895340198768,19
18,East,194,64.4313650510409,12
14,West,414,20.385905242188805,26
11,South,376,68.09964666285666,41
13,West,181,59.98817009713238,16
11,West,474,9.011121860790578,30
7,North,250,35.64464167682347,25
10,West,48,47.43010349472973,21
6,West,140,43.515023395203634,40
6,North,196,49.54612241895775,31
18,West,139,31.841452848974484,21
11,South,366,65.33199144834575,27
21,South,163,20.925259337247155,41
26,West,356,8.58705794720933,46
15,South,222,70.45817245029352,0
24,North,417,47.63711813596786,3
28,West,288,48.14382807943963,15
18,West,438,59.226864454619665,42
8,East,493,31.500901268367034,22
9,North,71,29.036489509367907,37
3,North,44,68.44015051903075,40
28,West,251,29.07469490696849,47
29,West,255,7.493448602191318,35
15,North,400,23.54806436948797,13
20,South,462,63.14789297485434,42
14,North,479,8.647203560884078,42
24,East,258,52.16937002957919,2
2,South,392,20.64807892595294,0
18,North,87,54.20392601009596,43
1,West,445,38.018812084339245,15
28,North,451,46.560300469934916,7
2,West,260,19.023736607029484,0
13,North,238,13.768302741220225,20
13,West,137,6.431594804531807,1
14,North,448,59.79037535772877,11
28,South,91,51.73392226858764,13
12,West,266,22.534649907554893,21
25,South,91,60.58393557399238,19
28,South,304,60.358766465850664,16
21,South,22,11.643140091153954,6
20,South,296,51.95812037093191,20
2,North,434,22.459732710042616,33
2,South,160,34.70325602647207,21
14,West,242,32.11013688871543,21
22,West,484,44.01286246790101,20
7,North,195,26.299241369293124,12
4,East,371,7.127777359487112,44
11,East,299,49.08551105375614,5
28,West,277,69.23996708350849,24
7,North,253,48.75074191710219,43
1,North,22,39.77237129537939,30
13,South,173,13.453508193351977,24
8,South,21,45.76244667263044,31
29,West,52,44.776080359327636,28
28,East,53,45.31271870033846,47
16,East,365,64.4619150674649,34
19,North,117,52.14240470054877,11
16,East,57,56.83799064647831,15
13,North,146,23.933722957755347,8
7,North,225,20.92625101368133,12
23,East,242,16.47466396182318,11
19,North,167,56.485963159546785,25
5,North,157,50.90119416717312,14
2,North,487,25.946577812796786,3
9,West,180,11.877424801461647,48
16,North,141,61.26671141820439,9
21,West,64,28.8994589561198,47
4,South,79,15.282444984995855,43
10,East,469,12.108742841842462,37
3,East,257,66.37759049860045,47
1,North,208,11.11142793614346,11
7,East,198,27.17714160211688,21
3,East,31,46.25340499339792,37
11,South,227,30.565341947113808,29
13,South,156,35.42223264778823,14
26,West,286,58.183525085310364,35
17,South,168,71.94641363522274,4
26,South,223,34.70524473640777,48
10,South,215,28.51788867754279,3
8,North,301,30.473403376114295,25
8,West,466,27.83759971398029,42
29,East,166,35.16399598643214,18
19,South,292,25.31757090635063,13
26,West,270,34.38315741974247,26
19,West,191,68.18200268215568,37
18,South,208,22.03492555390459,25
24,East,148,47.631230423365366,41
9,North,259,36.085350155371614,22
20,West,397,53.26774465832775,41
20,East,219,35.060444061915,49
12,South,461,13.237962707461037,48
13,West,369,63.069311498335004,1
5,North,140,49.30369487192087,12
19,West,134,38.81095831054545,11
5,West,60,60.17586039089414,36
4,West,171,70.3329914623382,39
24,North,190,30.657955791195683,35
21,North,356,26.71428385707512,2
23,East,393,54.75145680267558,3
20,East,113,33.82238700758888,30
2,West,135,8.003821074899333,40
15,East,254,26.80904465600273,27
8,South,284,58.60424742550841,39
14,North,469,51.46859273949745,10
4,South,237,62.39906012714784,46
12,North,179,12.263857063829462,42
25,North,238,19.074512958008572,15
6,North,444,17.031468639638465,37
8,North,30,69.99329759956301,28
9,North,468,13.824708757119547,14
9,North,135,43.85510389589075,20
16,West,248,46.3039518992239,13
9,North,293,45.32253937233774,15
23,East,27,50.416412802009745,26
28,West,302,35.874515203300994,27
19,East,229,7.858179744751105,13
8,South,284,51.08652765929335,35
7,North,21,21.677340580858964,9
25,South,100,7.311035548465478,46
13,East,478,13.885018692629215,8
5,West,321,22.105372168827024,27
29,South,217,32.27077009659929,13
20,South,408,62.29264704328864,18
18,North,159,39.55517903945081,12
7,South,191,35.03770783569052,36
6,South,445,15.38804606875509,38
22,South,374,69.14839027330949,2
10,East,390,65.59611498800176,6
15,North,491,59.1254061067571,27
24,North,177,24.620585978019218,13
17,North,71,41.313933700869065,36
13,West,484,29.219289948845272,47
1,North,322,30.203990196694157,21
20,East,55,7.049194903467984,30
24,North,89,11.803120765937743,0
21,South,307,69.28181503229452,46
9,East,245,44.7058674179783,11
19,South,319,2.4416725761212428,23
28,East,419,58.64301703843436,29
6,North,90,8.09291334792871,45
22,West,371,51.57090306737719,47
4,North,164,45.459431513842766,26
28,East,179,6.406588242006125,15
27,North,33,39.165741942632515,20
18,East,429,5.320471569769898,3
6,North,476,6.50728247347728,1
10,East,160,5.582518669684314,20
3,West,147,19.88088658675173,6
14,North,236,58.123849746547606,36
24,North,287,27.371831331256974,6
2,East,192,46.767677235167156,1
19,South,163,10.739430891535148,11
9,North,497,67.30053208572086,0
27,West,327,37.29685428017412,2
2,East,168,3.7216429125941977,0
15,North,43,39.61846645003368,34
27,North,62,14.917108810793005,15
27,South,142,15.707149465153606,7
13,West,408,44.02621526191147,20
27,East,130,17.846844733444502,4
26,South,308,16.978675000342474,30
12,North,178,39.867188675919856,25
17,East,28,18.482161599475504,0
16,South,260,9.735882329804372,22
3,West,54,30.577984075313104,12
26,West,27,5.639890673595331,31
6,West,350,65.37261622941469,4
24,East,164,33.607619115435384,19
10,North,99,2.9166280743598842,27
5,North,39,17.72564590128767,6
14,South,494,69.04724933838257,12
18,North,267,36.74736309404904,31
28,West,353,27.122276854384026,45
8,West,41,24.057805540110966,17
16,West,457,31.187945617598587,45
2,East,388,16.82350826410612,44
20,North,90,54.43889366394328,7
9,West,478,37.58136386253903,28
23,South,228,54.60035705163892,19
19,North,96,19.80672028985683,25
1,South,390,2.101669758590993,17
27,South,100,69.63603010468438,45
22,West,478,37.84462684359113,1
9,West,267,7.581747129923047,42
20,West,471,9.262585656058572,46
27,South,227,32.42746978720456,41
7,South,178,50.66849567211164,48
3,West,360,29.76492902745946,23
1,East,160,59.41067477989263,42
13,South,132,25.03416367604968,7
14,West,272,5.192377908166618,21
21,West,48,2.580381483148055,33
1,East,482,62.16110052825216,31
18,West,157,70.91235931334154,34
7,West,436,11.295919648175595,24
15,East,418,6.342853559272413,6
1,East,142,66.00853474400654,13
22,North,382,9.052947968204737,43
7,South,96,17.988293121428644,28
20,South,54,58.11529636203635,36
20,North,329,71.85890263236412,36
2,South,424,36.02097225982439,6
14,North,177,16.753955231522614,32
21,South,387,61.34026115615663,16
28,West,193,29.601805623484346,18
7,East,254,21.084959134785507,24
14,East,317,36.329158998911474,7
20,East,218,61.90587891935262,11
24,South,196,18.310057294497824,2
15,West,427,31.66841847433536,30
24,East,227,33.097058100578664,43
27,North,88,60.29349665298995,7
7,South,153,49.32036305445988,3
3,South,405,56.634063298710025,31
10,West,396,50.537004934799825,6
12,South,22,43.48731335672456,13
9,East,328,11.268645534292988,33
29,East,29,60.3064432730386,4
8,North,43,44.50950985754618,11
10,North,131,51.08201324934786,36
17,South,436,56.512358888828935,26
9,North,359,23.818989813942768,20
23,South,297,32.61200906864869,12
10,East,336,39.89034681684074,24
26,West,499,25.997573013892392,33
15,East,241,20.097577612830428,41
4,South,342,56.378291658917774,43
21,East,279,54.76124513756416,47
7,East,198,60.225950108895724,16
16,West,23,50.76864969950887,20
8,East,314,23.820911068714498,14
14,South,50,24.890158636888188,25
20,North,460,38.94559251109848,32
7,West,220,60.49168200781547,34
14,South,49,26.24052147707302,25
6,South,264,55.615730092777355,11
9,East,368,23.39848134242788,21
14,West,492,25.69677680185389,9
16,West,186,54.665612031947894,8
4,East,118,49.50027411349228,35
20,North,44,16.57598667690345,33
29,West,268,59.891486215510405,20
3,South,77,56.92272853464697,32
13,North,248,57.81926632507312,9
24,West,183,34.92458252125643,44
24,North,414,25.004773616688972,6
16,South,493,61.48472638020818,27
4,North,125,43.17490762105632,17
3,West,321,67.16855786699472,14
22,West,364,19.767892315809846,39
25,South,296,70.2938631474732,29
24,South,405,28.545262986205792,24
7,North,221,28.91302652047988,49
23,North,314,18.71716545553383,49
21,South,118,69.55177509140438,44
15,West,436,4.779996622249957,29
2,East,252,35.13503418326521,15
9,East,50,27.583711517390828,9
3,West,407,13.148431293463103,24
25,West,342,51.92704093225977,11
10,South,472,64.88247679057862,39
18,East,484,19.049847677324767,0
15,West,416,36.83586109242575,8
29,West,398,42.47497749750424,19
16,West,84,29.334225683858783,37
13,North,192,66.50766911967845,17
12,West,186,34.30613365670203,28
12,North,255,70.79461679208512,36
1,East,106,22.664360334948906,48
15,West,380,7.127310981705047,11
26,West,261,42.247708553019535,36
23,East,236,59.633804085154296,31
1,South,456,29.187400343773085,11
8,West,434,14.956920408927843,36
16,West,160,53.676800074795665,38
16,North,404,20.961957158447994,11
3,East,117,55.88163852198394,32
19,West,176,20.362505183796987,42
28,East,336,41.01017670965466,31
14,East,370,64.13739988909825,32
9,West,91,16.323195026013522,23
27,East,405,59.44861280574076,30
12,West,287,20.580077038928604,46
16,North,331,48.246541684685006,29
1,South,244,19.059895794400585,25
7,North,369,10.019851766054401,1
18,South,316,48.481629573553064,16
11,East,140,43.64217365951991,0
3,East,430,30.103848513703944,30
10,South,492,4.56776763836446,28
12,East,441,35.269548752368664,10
8,North,389,12.409455376206997,44
3,West,455,27.163014873070946,3
2,South,355,43.03385834507533,35
7,West,270,67.75466595349228,7
12,West,179,37.7918373814258,35
13,East,491,15.634811911812802,46
28,East,405,68.2358413731852,20
19,East,341,3.8136969762466904,10
24,West,167,46.997409298892705,11
20,South,76,20.367448029411328,25
22,North,81,55.02571035368235,26
11,North,494,25.185622453103417,33
28,East,105,32.01225081611869,9
13,West,195,55.929169923632834,8
8,South,230,64.84730049170261,38
20,South,154,14.778740889078229,12
5,West,86,22.74046891433757,11
19,West,325,2.302734356404831,16
20,South,271,61.96001220261084,3
26,East,309,68.29897753602243,38
8,West,124,21.56119743005256,27
7,North,362,28.918854942875004,40
22,West,88,32.02695535984559,19
5,South,382,30.682630596676567,6
9,North,342,29.501274354399992,7
29,South,107,35.31122350837182,34
12,South,238,12.764851323591264,28
29,North,181,6.037600123617729,46
4,West,134,52.64685550238192,14
3,South,318,61.25962071377556,30
11,North,40,58.71349454156024,11
22,South,31,45.86385405509549,20
18,North,51,69.81678660647279,47
25,East,194,2.1080178367238602,15
22,South,388,24.367961850642715,38
19,South,489,23.701127779795357,31
2,North,373,26.477106306964593,5
9,North,106,57.99927227609731,23
10,North,330,26.604760217539415,31
19,North,468,38.895850754036026,17
6,West,343,44.97578973716263,43
9,West,292,61.176826886094496,9
19,West,301,45.11031039972939,28
28,East,370,28.691454510211354,8
25,South,378,50.6319508784254,12
18,West,376,38.08749050717043,26
20,West,379,38.98815639665167,36
26,South,180,25.460677572474744,7
19,West,211,2.1125262745460875,1
23,South,495,26.909286336905893,41
27,East,157,23.19025505194296,3
4,North,375,9.023732393345767,9
4,East,449,15.904533854036764,13
17,South,476,70.6623054690171,24
26,South,493,21.587186698877463,40
13,West,129,38.2710624184936,13
3,West,70,40.453283138918,9
21,North,309,41.20210394749335,7
21,North,417,5.312969458412419,5
4,West,188,56.00235279196463,4
7,West,493,53.12415169917071,20
10,East,376,70.40344955985891,48
13,South,498,14.928388381003554,22
26,East,313,40.76539135889746,36
4,South,67,58.268115884687205,18
7,North,446,10.704221429582685,48
22,North,47,57.26995375720394,19
22,South,395,20.89742987585034,9
21,North,444,21.65922531812919,17
29,South,255,68.19168885479726,19
11,West,459,23.97111634127723,47
16,West,484,42.896618831312686,10
29,North,397,32.80650672991071,14
24,North,95,7.471152907730144,31
25,East,494,68.5337792830124,10
12,North,340,16.96076679784848,28
25,South,79,20.738616875979083,39
6,South,244,28.40725890846462,38
5,South,288,36.897519594733325,0
13,East,472,12.100000124634008,46
1,West,71,46.09556123120562,26
15,South,120,38.0291745433495,34
19,East,379,23.210722927060576,7
8,East,318,50.48562617587801,11
11,North,239,37.98560994648001,27
1,North,269,60.847994525407564,47
1,West,491,61.87833569922898,18
12,East,231,70.60746880757944,28
16,South,443,6.713503048019977,41
8,East,61,30.362504830487588,41
27,North,440,37.10632819056606,17
14,East,487,18.36669060957152,33
7,South,426,66.54246333793361,18
18,East,342,8.168986926406767,23
22,West,344,31.995426628342347,33
13,West,354,14.963350492880238,31
13,West,129,49.74971675835552,1
9,North,136,51.34946317982923,31
24,West,88,63.07598108312173,7
22,East,117,30.62793956172324,44
18,South,269,56.25772645942893,8
27,West,398,40.47063975565215,22
3,South,205,58.85896369940411,28
3,North,250,7.97652938601035,6
14,North,321,34.441335737438315,4
9,North,362,12.539241459622566,39
16,North,450,57.3248839179022,31
25,West,292,12.686996975826645,39
5,East,412,2.564225935649864,2
13,North,343,67.06666179662113,9
27,South,241,35.92188213327595,39
21,North,259,70.9633621548182,28
8,West,481,33.709806405267905,44
29,East,305,43.35548456764544,18
19,East,370,54.092270711416816,24
9,West,80,21.65588367927562,19
21,East,212,11.299947920325053,46
9,West,461,48.279065913571706,37
10,West,430,37.7480766923177,45
9,East,213,59.87608156583376,9
12,West,320,5.154815477543194,10
12,South,59,40.13390749716958,13
11,West,336,15.002912625027168,30
20,North,396,45.212221128910556,4
18,North,316,55.23078393235767,42
7,North,221,20.410713434792562,27
1,North,107,35.72520759941191,18
7,West,487,31.41429163815124,32
1,West,189,54.840956602775975,1
14,West,209,43.990745034229896,28
13,North,138,10.449517947914602,17
21,North,99,70.37236780140337,45
13,North,124,65.86362564617184,9
17,East,57,42.51040091033507,37
8,East,463,56.42338374280545,14
17,South,255,3.3979343174534464,21
13,West,196,16.104427690717984,26
22,East,253,55.750411982513356,26
17,West,254,9.433160953602586,21
15,West,252,4.990867395160036,20
2,South,421,45.10011405754583,30
13,North,374,4.396925599817601,33
20,West,241,14.81796883393431,5
29,North,280,7.598734360636097,12
28,West,376,39.399010709071334,39
8,East,158,49.38539706371504,14
3,East,23,14.831643601367551,26
24,North,376,34.81303351615875,30
7,North,80,3.411975134882991,47
28,East,143,20.52622540232885,41
22,North,390,14.572304621800312,22
26,East,222,13.617505124102998,45
17,North,31,17.75139867402698,34
6,West,324,58.374084570903136,7
6,East,130,68.48254158338862,32
26,West,303,51.423660643350026,27
24,East,266,7.057885163944629,6
11,North,237,45.97146685637936,35
6,North,309,53.388073507504494,42
2,West,459,9.778772662524315,12
26,West,212,22.602594138490005,41
3,East,281,31.986692527645527,30
2,South,436,23.750679297526176,12
3,South,450,38.28228734613414,34
1,South,171,11.16441396470413,49
7,South,53,33.13245822437759,6
21,North,91,53.3296169597887,21
16,West,35,34.26532700751248,39
25,South,99,16.73044367719133,33
16,South,291,58.1478777329579,8
23,West,391,29.60769091370986,31
17,East,390,31.75646804065247,34
1,East,103,27.03364636421206,2
18,North,161,22.281214386444965,20
7,East,141,44.13635531595964,12
23,South,334,15.146510939560267,32
9,West,209,55.84607856427008,35
3,South,237,35.71896473340046,9
16,West,469,63.85112476250655,35
3,North,422,67.72235912269461,17
24,North,208,28.808108565091764,30
6,South,469,13.117624822345697,44
19,East,301,37.36820451134646,39
24,East,236,20.931624323462483,0
14,North,452,31.856606782567418,30
3,West,294,28.421001057066444,25
6,West,399,33.53305039773423,15
17,North,403,36.89959147678224,37
4,North,324,45.92002252313439,11
22,South,262,2.266977872464531,47
21,East,228,19.949426241009682,42
4,East,49,13.917794809342164,42
10,East,479,51.73126617663011,28
15,South,76,60.262902455016686,11
17,North,104,52.80295202559601,4
20,East,311,70.22646687028059,41
17,South,187,7.407327074196299,1
11,West,303,34.532796600508334,11
26,East,116,64.95591898466702,13
4,West,193,24.33618553368411,46
13,South,476,58.162197532145186,29
19,East,229,41.321846905798026,34
14,North,235,70.49896708966315,46
23,East,51,27.97153665734774,16
11,South,106,31.20170806652678,2
22,West,461,13.46645495013348,8
6,East,351,13.174809231255745,6
16,South,245,62.27016079338839,19
26,South,173,30.51065880286758,11
11,East,345,45.432587322335046,6
19,South,216,54.65765720065681,28
6,West,106,32.67702652573645,28
12,West,197,68.76487961718962,17
19,West,385,67.67215751034087,1
23,South,98,49.608281189581525,47
18,West,51,71.664546932028,10
14,North,205,2.1853948141825903,25
9,North,83,2.647689243357198,26
10,North,352,6.7274370776293,18
15,South,402,68.04638800153938,37
18,East,252,44.338418080186294,19
17,East,175,66.94056744436844,23
20,North,390,10.896872065022139,38
13,South,372,4.238506730970657,12
24,North,475,40.029757673606724,5
16,North,227,14.265356816836647,39
