factory_id,product,units_produced,defect_rate,production_cost
4,Consumer Goods,14006,0.04179416680576889,161867
15,Consumer Goods,17202,0.12290902037242528,37868
7,Consumer Goods,19061,0.10245378708322439,43385
19,Cement,10848,0.13508273778899907,55800
14,Consumer Goods,11245,0.13665952887898314,17886
16,Steel,928,0.06245399628087608,17789
13,Consumer Goods,11177,0.06145432686456109,194601
17,Steel,13094,0.12700402694382484,197722
17,Consumer Goods,1400,0.06970205780958581,172870
10,Steel,7922,0.13000818268015876,26496
7,Cement,12090,0.08083017703355491,15332
17,Consumer Goods,1248,0.06945983739290024,20685
12,Cement,4789,0.049069785689554134,183125
11,Cement,8031,0.027708158223892117,159685
10,Consumer Goods,14680,0.08362632304691046,87699
8,Consumer Goods,11103,0.05553151614071812,97212
15,Steel,1527,0.04492163107795814,183012
18,Consumer Goods,12936,0.033752423279910244,99591
13,Consumer Goods,11824,0.06440709696395007,28741
16,Steel,1640,0.08782218661618975,115396
13,Steel,16543,0.1271836349773229,130030
4,Consumer Goods,15681,0.12482660049540308,114363
11,Consumer Goods,8929,0.1297088789646082,194662
19,Consumer Goods,5053,0.09067270618807328,16751
8,Cement,11224,0.08833698979838091,193275
10,Cement,15941,0.13671983372315125,179079
12,Consumer Goods,18638,0.050396567735524776,73521
11,Steel,2110,0.030363077294584984,112789
4,Consumer Goods,4939,0.021588468116003366,29365
19,Consumer Goods,14150,0.13334624869135336,34405
10,Cement,5258,0.06204825022030607,96986
15,Consumer Goods,15807,0.07982167776749509,153926
13,Consumer Goods,745,0.12242840646871833,142195
13,Cement,9969,0.06224352628157509,52011
18,Cement,15401,0.1315136650831237,191039
7,Steel,7342,0.05503770175754735,155722
14,Steel,7558,0.11253351168728107,73290
5,Steel,11020,0.10343179138822381,12858
9,Consumer Goods,16512,0.03818845473621335,190906
17,Steel,2056,0.027429692744072705,67292
5,Cement,18441,0.025617654273057594,37178
16,Steel,2722,0.10112793699946887,170247
9,Consumer Goods,19216,0.011812126541798642,44210
17,Consumer Goods,8996,0.10249438605637154,57834
18,Steel,11614,0.11947520754219514,181658
3,Consumer Goods,16878,0.052351432328933245,145572
5,Consumer Goods,3466,0.11439806967077466,94679
17,Consumer Goods,14584,0.033154080466300445,163449
4,Steel,11408,0.1444687326395827,53161
4,Consumer Goods,13338,0.04248926638749045,173165
7,Steel,11734,0.07837110613005363,184293
8,Steel,4502,0.14726948320071978,70977
2,Consumer Goods,1860,0.13699931660760414,13120
10,Steel,9745,0.10232512208463583,110849
5,Steel,17323,0.061686986217508434,95961
17,Consumer Goods,4853,0.10801236707917315,114179
7,Consumer Goods,17666,0.0744382978401504,101482
2,Steel,3110,0.025237594618379135,12828
6,Cement,10506,0.1214368764261902,93382
10,Cement,733,0.13202561867653348,116246
9,Cement,11123,0.06706497062935175,122883
5,Cement,16395,0.10320168343623766,108857
3,Steel,18635,0.014250770631817587,164507
11,Consumer Goods,1338,0.03761502045115471,97819
10,Cement,3284,0.08983694912668233,63447
16,Consumer Goods,1851,0.04837156729255372,64256
19,Cement,705,0.14221090277927215,46157
1,Cement,17978,0.12718617789654707,136924
11,Cement,17068,0.10170086982229605,113623
15,Consumer Goods,7402,0.1498375730747566,122919
7,Consumer Goods,6002,0.04405470493497053,168811
8,Cement,11484,0.13867778524288915,177491
16,Consumer Goods,13186,0.05264028146140267,29519
18,Cement,15742,0.09352326538033744,179103
11,Steel,3229,0.07081140889218299,152097
1,Consumer Goods,17197,0.0720500431805836,115706
16,Cement,8919,0.11675140337916079,144567
4,Steel,7301,0.05865607878931734,27721
6,Steel,13957,0.08105397368173457,31472
11,Cement,19977,0.03963990418102177,190012
6,Steel,16460,0.11688601830666255,16196
10,Steel,12649,0.0872704146581898,74538
6,Cement,19623,0.04570890361644227,118917
10,Steel,1426,0.04723091139805761,137011
5,Steel,3836,0.05109514920475687,176851
9,Cement,3621,0.107900873035125,61811
7,Cement,8042,0.09331288028088677,19356
17,Steel,15878,0.12511439248615772,187074
12,Consumer Goods,2855,0.09001418813132428,113611
11,Cement,16184,0.05293147487746424,113117
6,Consumer Goods,6272,0.14480182827905955,63865
11,Cement,3899,0.13405458798528058,164212
11,Consumer Goods,12044,0.0490349957377154,180437
14,Cement,11838,0.1377770151051337,10178
16,Steel,7237,0.11081740764558026,92957
2,Steel,8429,0.06805713071764184,129466
2,Consumer Goods,16509,0.07536275446913286,32168
5,Consumer Goods,1108,0.07249341592287707,32561
14,Cement,17495,0.12156088739739142,178645
10,Cement,1520,0.03457058844013091,138951
10,Consumer Goods,13572,0.018213504855709564,66551
18,Consumer Goods,740,0.07978410762403987,33744
9,Steel,2552,0.05065733943125717,53517
4,Consumer Goods,5834,0.08894940397409073,81867
17,Steel,2102,0.1469472819367654,107005
2,Consumer Goods,11096,0.10400335909425144,121308
14,Steel,17252,0.1442905660396847,177826
1,Steel,18960,0.11248765973075962,136056
7,Steel,14628,0.020628104875435163,106546
4,Cement,7609,0.1345021219921852,147312
9,Steel,4016,0.0378487435708542,155260
3,Consumer Goods,4929,0.13107050745836796,198907
5,Consumer Goods,10969,0.11487167616221637,121392
10,Consumer Goods,18735,0.12740646080825452,169858
10,Cement,16748,0.045501261924682165,43077
4,Steel,9470,0.1230355544269466,102710
17,Cement,3931,0.09544928625947367,115581
17,Steel,16446,0.02146222360258169,170959
19,Consumer Goods,16663,0.1344784697290782,183733
6,Steel,4982,0.13275357704709967,182837
1,Cement,6752,0.09007875852806876,131416
14,Cement,3771,0.07336740358884968,137087
13,Cement,11304,0.06607658336934234,110196
3,Cement,10537,0.09438321960475737,52286
2,Consumer Goods,4008,0.12783671055710633,175757
7,Cement,7476,0.089229872363497,82035
12,Cement,3611,0.028151254092110375,138809
2,Cement,15132,0.05286368553131379,186442
11,Consumer Goods,16537,0.10355455059921437,12241
16,Steel,18750,0.10055546540735036,197465
5,Consumer Goods,1426,0.08264573794592509,28357
17,Consumer Goods,6427,0.043666912346496826,97446
3,Consumer Goods,15824,0.04788115892075419,22232
14,Steel,2595,0.0777949465420884,177818
16,Cement,12532,0.0652294748582891,44083
17,Consumer Goods,9518,0.05423116685964427,105415
19,Cement,5195,0.12612413731309483,169077
4,Cement,1269,0.08056262125828394,88802
9,Steel,9148,0.08042962590146614,67954
11,Steel,9764,0.06992782919139198,107181
5,Consumer Goods,19659,0.1053263941133816,36065
11,Steel,15935,0.03459095601270503,180635
13,Steel,16405,0.14210232974155432,25499
2,Steel,5867,0.024645773558336102,70733
2,Cement,15663,0.10944196837890044,135147
10,Steel,6002,0.10860237369288378,69691
13,Consumer Goods,13907,0.025951287859220948,55975
5,Steel,15076,0.1490259853931614,172217
11,Consumer Goods,19855,0.014803942925088628,78218
15,Consumer Goods,4900,0.06105659520612762,83458
5,Steel,15392,0.0694678351449883,135872
5,Cement,14399,0.12239286425632638,23265
7,Consumer Goods,18526,0.014174433354133155,133113
10,Consumer Goods,17901,0.08798282220913169,175977
2,Consumer Goods,13778,0.03856014252502337,152839
1,Steel,18395,0.09016242643993573,160262
1,Consumer Goods,6117,0.1004885646415713,138416
4,Steel,12165,0.014779756349264112,188627
15,Consumer Goods,15842,0.019445050178941464,117989
15,Cement,4971,0.02193141669124477,42815
6,Consumer Goods,14746,0.12931884228147986,114071
6,Steel,18605,0.13973340426815364,86488
1,Steel,17570,0.07128117415472772,165374
7,Consumer Goods,16402,0.13247148108284704,145633
5,Steel,12175,0.07666942489704645,23591
17,Cement,15377,0.06615768120571959,167712
7,Steel,13469,0.08437429424201372,91216
4,Consumer Goods,15934,0.12062598656255809,10678
3,Cement,3777,0.04132721728707495,22137
12,Steel,6455,0.05224245456951195,159046
15,Consumer Goods,12631,0.12884242450438962,45286
9,Steel,11636,0.13823670171374763,66284
12,Consumer Goods,11610,0.027221380342249094,133708
5,Steel,1944,0.10869089986980181,27950
8,Steel,15508,0.011346826329387327,88948
15,Cement,16008,0.04446621006155638,119830
7,Cement,8779,0.019607897323777733,108509
19,Steel,18413,0.0821548024005116,142877
13,Consumer Goods,512,0.05807372080930996,67823
1,Consumer Goods,16040,0.029262250532032137,20821
11,Steel,9011,0.010044915792026137,130498
13,Steel,14427,0.06437420994300694,135646
2,Cement,15458,0.05122603806415166,98605
19,Steel,6270,0.016536442680429142,103854
11,Steel,13711,0.12924764611840156,181220
1,Consumer Goods,6699,0.06750890442297905,68114
1,Cement,17980,0.11846981809505634,67410
8,Cement,17853,0.06908588914607594,197860
13,Steel,19404,0.019452143919700876,36994
8,Cement,3751,0.06519683386249538,51323
2,Consumer Goods,693,0.13405853749175517,80031
8,Steel,13547,0.011088136376571932,116233
14,Steel,18136,0.13534247962233414,27452
2,Consumer Goods,17678,0.10194189121305457,22126
13,Cement,2126,0.14938870716430905,26221
5,Cement,16582,0.13825647162718147,35886
1,Consumer Goods,14450,0.13165333325768072,181547
9,Consumer Goods,11533,0.015251372113476875,191666
10,Consumer Goods,5690,0.0492347082256169,166976
11,Consumer Goods,8782,0.06246412456443476,131771
18,Cement,12369,0.10797516236931927,47613
17,Cement,7743,0.10080971083455673,134089
6,Consumer Goods,15280,0.034037416670614176,98181
11,Consumer Goods,7864,0.1131570057033767,50720
4,Steel,12211,0.03178791899211198,120717
1,Steel,18204,0.07390064711795367,41705
1,Cement,3959,0.09102353212434001,14227
18,Steel,2869,0.131895536495417,103344
5,Steel,19352,0.0983850849860549,28109
16,Steel,11285,0.14367812152392168,19808
2,Cement,12069,0.14922910368023096,85625
9,Steel,17229,0.08123514342727163,157143
2,Consumer Goods,18548,0.017207172797024883,39017
5,Cement,17533,0.01396464598856507,20323
17,Steel,5880,0.12979074270437002,196409
19,Cement,8351,0.07997901678641894,94402
10,Steel,6792,0.061351116156341985,93370
8,Cement,2412,0.04982385271024846,114495
11,Consumer Goods,7696,0.04945054970069093,64313
13,Steel,12377,0.02019478398805097,96200
13,Steel,8558,0.05241899662297009,114245
9,Cement,6180,0.10027286500952096,34416
5,Consumer Goods,2612,0.06392939264055879,27639
18,Steel,9367,0.14269449365641393,56770
8,Consumer Goods,975,0.1035438598669953,72600
14,Steel,825,0.13095673211967354,179479
2,Consumer Goods,16432,0.025982440509484978,31736
16,Steel,8539,0.0730722217589082,20174
1,Cement,19019,0.015801409033500375,187519
13,Cement,16317,0.13530188967116305,189821
18,Consumer Goods,9988,0.030561605697117404,52935
1,Steel,8635,0.12275900682269705,120149
7,Steel,781,0.13933354860091116,46232
4,Consumer Goods,1156,0.0718643626068371,31450
10,Steel,2710,0.06451052806797546,65797
8,Cement,9592,0.09401647776763063,28798
3,Steel,7968,0.11364620158519373,152446
7,Cement,13118,0.10038538513885623,102420
16,Consumer Goods,643,0.010161653914385914,75095
10,Steel,4433,0.12003093932764355,13874
13,Consumer Goods,19419,0.030634325231872622,53507
1,Cement,10105,0.07295468353454125,95080
7,Consumer Goods,11275,0.049529934865882974,147571
10,Consumer Goods,12366,0.1399070491060566,150656
12,Steel,17533,0.08029514871523101,183547
14,Consumer Goods,19905,0.08310247518408984,176533
11,Consumer Goods,2548,0.020660569814576424,78439
17,Steel,5823,0.1356305429905307,71844
9,Consumer Goods,11619,0.04346384884176338,81587
8,Cement,2394,0.06795405305923087,186495
10,Steel,5820,0.14794123986246946,195600
4,Cement,4476,0.025945321886418862,108524
5,Steel,13725,0.11059390138667095,13012
18,Consumer Goods,11954,0.0464188166780268,50312
6,Cement,15708,0.06877061404663327,48134
10,Cement,908,0.06854700991918279,34433
18,Cement,7387,0.14051261639719484,91285
11,Consumer Goods,17461,0.011450728384126278,134150
5,Cement,8645,0.06140857075776239,31831
3,Cement,1102,0.12933927223968655,69096
18,Consumer Goods,14763,0.13747170600953065,73954
4,Consumer Goods,16121,0.05358544723379736,190859
8,Consumer Goods,15491,0.043873652068332256,21055
17,Cement,5834,0.07457772553394475,195574
10,Cement,9679,0.11441753746105601,154695
19,Cement,4736,0.03156539977721131,78232
1,Steel,11007,0.11982535079136333,104201
2,Cement,3618,0.08177413984392279,19691
11,Cement,1583,0.029712775413077278,86989
15,Steel,17968,0.10404631063403608,35076
1,Steel,18633,0.09794811031831187,44424
9,Cement,4046,0.09713078612541283,160814
8,Steel,8731,0.11567011808843874,16464
1,Cement,14157,0.035371190003718044,142968
10,Consumer Goods,1850,0.10764962924108752,75661
17,Consumer Goods,18878,0.13422121000410894,63439
18,Consumer Goods,14640,0.08424358136776398,87013
16,Consumer Goods,17627,0.07804415778423238,42397
2,Steel,3782,0.12169033909006349,100854
17,Cement,7111,0.030473040810296684,82062
4,Steel,11056,0.05772235731394408,78763
7,Consumer Goods,16070,0.12952979322714922,150089
9,Consumer Goods,5410,0.07996840016549035,73499
3,Cement,10948,0.12766105593141672,54903
5,Steel,4485,0.04526152753210527,36971
18,Consumer Goods,7943,0.06454044192487444,130905
17,Steel,17375,0.12530660204398222,101246
7,Cement,6941,0.03288934293396617,132731
14,Cement,8476,0.13526887584025898,60657
15,Steel,2449,0.05338085485848765,49800
14,Cement,3633,0.14617756200245519,85966
9,Steel,12209,0.12588184862067517,66232
16,Steel,2634,0.07378193012833162,29519
19,Steel,1110,0.1139142501540413,138785
1,Consumer Goods,8066,0.08773671293270649,188826
8,Consumer Goods,3061,0.1294546453918854,99152
18,Steel,1328,0.0825352463282773,24595
2,Cement,18579,0.14831933802929365,181782
4,Cement,10896,0.028690974175574667,67512
1,Consumer Goods,10965,0.10470566621670643,27552
19,Steel,11572,0.04439149382532895,59738
11,Consumer Goods,3965,0.03677188104554567,26438
6,Steel,17149,0.06715510467549193,16777
19,Cement,1789,0.06144462681200703,106794
14,Cement,5911,0.0164869425846203,42651
19,Consumer Goods,17356,0.0698813073912361,102846
13,Cement,7042,0.1432685581407676,38321
12,Steel,11267,0.07536263210610496,18327
10,Cement,2396,0.052254128834399886,146214
19,Cement,12191,0.1428706396846649,18729
11,Consumer Goods,18495,0.08080115006710625,118705
12,Steel,13816,0.05019434600980689,94127
7,Consumer Goods,12697,0.11961853062783875,78101
8,Consumer Goods,3833,0.041305881422056406,28112
17,Cement,19110,0.04468487468908101,31880
3,Steel,3713,0.05540648005120132,170058
6,Steel,18175,0.0652675796600063,90561
12,Consumer Goods,11365,0.09160305296795336,10707
15,Consumer Goods,3017,0.08213985357605864,112663
7,Cement,11740,0.11412231041250984,159031
6,Steel,13879,0.11040392033222624,62141
12,Steel,2654,0.01637842338225302,139363
12,Cement,15406,0.02874660910850635,121053
4,Consumer Goods,19986,0.04012686901725705,68528
9,Steel,17404,0.09367293085657662,96899
17,Cement,18528,0.13533700912554467,22418
2,Consumer Goods,1154,0.055486925943882354,30544
5,Cement,541,0.14492417163524032,10568
10,Steel,15432,0.03420047813939212,60594
6,Consumer Goods,11603,0.13946253082775004,107203
6,Cement,13635,0.12214030467528837,102128
5,Cement,2013,0.06446467677411657,70176
8,Cement,9972,0.03888369958373007,153308
3,Steel,5424,0.06478100307853236,154303
14,Steel,8392,0.03992341051769735,21851
5,Steel,8911,0.08856124256528843,58742
15,Cement,12499,0.09047462663083257,164649
9,Steel,2129,0.11754650369504768,41770
15,Cement,3749,0.08390110890838137,42023
19,Cement,17344,0.05832047207011105,157029
16,Cement,17173,0.1376238546156111,108537
8,Consumer Goods,9827,0.02091979898367445,161983
15,Cement,723,0.12322943664736878,89900
11,Steel,2945,0.06734044654142231,19321
4,Cement,17337,0.03535392185276359,194927
10,Steel,13150,0.026849802211730035,127239
10,Consumer Goods,2546,0.0409070172593354,194952
2,Consumer Goods,6411,0.02707381574672512,158071
8,Cement,12790,0.07425028054844654,188828
8,Steel,13380,0.05895655247181499,177768
9,Consumer Goods,12567,0.05992246627004916,14889
2,Consumer Goods,5979,0.03196156101937178,78308
14,Consumer Goods,14764,0.10236395761681032,10918
2,Steel,3886,0.09509159891840299,58043
4,Cement,6665,0.14752010026035536,15195
3,Cement,19352,0.033470193503365435,99638
14,Consumer Goods,6274,0.1267621611604598,168890
16,Cement,19199,0.014742026082890679,47623
15,Consumer Goods,15450,0.020264675726343103,173450
7,Steel,11307,0.10072723082495866,154185
18,Cement,17622,0.06690575152819006,26088
6,Steel,5725,0.042270152012726166,123483
16,Cement,5251,0.010385911539656041,98163
11,Steel,2718,0.10284043034356964,102063
2,Steel,15169,0.07171879989896,190497
2,Cement,15877,0.03391021157693606,12345
14,Consumer Goods,8415,0.146111352876751,160529
9,Consumer Goods,11931,0.05911784954772207,199371
12,Steel,7606,0.05242835810789526,98272
3,Steel,1374,0.08144399065400684,146762
5,Consumer Goods,15793,0.04880894751346497,172403
9,Cement,9026,0.048186697107586066,136941
3,Cement,6487,0.14528012788995268,47560
18,Steel,1678,0.046560667051300283,45656
2,Cement,17513,0.09476535665833877,89526
4,Steel,7019,0.015242534780762628,51556
13,Cement,6514,0.031608894696223425,58149
17,Steel,580,0.01309122874224861,69664
9,Cement,1409,0.08482673884163647,25490
19,Steel,9141,0.0788249184947493,124463
14,Consumer Goods,3570,0.05632915202429491,194608
13,Consumer Goods,5929,0.10803939156106061,126927
5,Consumer Goods,18863,0.09761125153846294,30745
18,Consumer Goods,5275,0.09404784117986889,182867
15,Steel,16214,0.05707613597996675,81922
11,Cement,1229,0.055800401871960476,113077
19,Steel,11703,0.13228277370772656,19183
5,Steel,8405,0.08615506725190249,42357
7,Steel,19904,0.04811278661735054,129464
2,Cement,9705,0.08605090370479318,106467
19,Steel,18204,0.04734791484738283,91480
16,Consumer Goods,6832,0.03594186551473715,113219
3,Consumer Goods,3764,0.04950469632090961,188183
10,Steel,13374,0.09804494801772351,113863
12,Consumer Goods,19792,0.0822173243079031,109937
2,Consumer Goods,19927,0.03303005052387987,71213
8,Cement,2690,0.13710779509762108,80217
9,Steel,6446,0.07976145427670853,124167
12,Steel,11261,0.12112153442653761,78282
5,Consumer Goods,9994,0.05629637982679238,78821
13,Steel,9481,0.14405831597342586,78786
5,Steel,11991,0.11529303367940949,57099
15,Consumer Goods,8464,0.07363096189016607,135498
5,Consumer Goods,2464,0.13632099655231003,116301
5,Steel,1844,0.11044530728404016,143724
4,Cement,3237,0.07027394711821196,73549
16,Consumer Goods,19529,0.14637926678491578,56214
18,Steel,11299,0.05179606739372948,147643
10,Consumer Goods,17688,0.04591990528300798,25493
3,Steel,11457,0.1352518690718192,151794
10,Steel,8521,0.10903205769678524,175604
13,Cement,10644,0.05837137376315621,162643
3,Consumer Goods,14629,0.042452335201837395,113885
4,Cement,4905,0.034925361836063776,164053
13,Consumer Goods,5298,0.053889491815369235,79783
14,Cement,14172,0.027575597659805363,100572
4,Consumer Goods,19459,0.030348740453712296,88071
12,Cement,5292,0.1187274023223915,157256
16,Cement,4213,0.018926429808393763,155564
10,Consumer Goods,9296,0.07150035917607485,67943
17,Cement,12042,0.06669983695462002,197709
7,Cement,12488,0.14442674543531367,38769
4,Consumer Goods,4916,0.0751758342835638,194858
12,Consumer Goods,12240,0.03251975111479192,116791
10,Steel,17187,0.022376657146997686,122520
2,Consumer Goods,17402,0.11254140494010349,24348
14,Steel,6665,0.030683102313060533,14533
8,Cement,11570,0.14131763517413404,142494
10,Consumer Goods,16963,0.08828986613211823,155807
6,Steel,14095,0.0662375221875791,193667
2,Consumer Goods,8794,0.1058065744677708,21870
14,Steel,15845,0.037849930649541695,94452
11,Steel,2950,0.06351605242497328,106672
2,Consumer Goods,9647,0.014677938996809987,125795
4,Cement,13557,0.13287494328755703,194985
6,Cement,6209,0.06953599023394874,88306
4,Steel,9285,0.11623552693918392,152631
5,Steel,15051,0.13835967209413297,39510
6,Cement,4049,0.10139103953870318,48828
9,Consumer Goods,1062,0.06260453808657254,111982
16,Consumer Goods,2199,0.09673398772748512,85434
11,Cement,9416,0.060446346699809785,59942
11,Cement,15510,0.08942395616107258,91710
10,Cement,18226,0.07050314532022002,19003
1,Steel,18779,0.030981579015218932,64097
17,Cement,6728,0.11921416063556971,198585
8,Cement,19166,0.07949866787536765,57613
16,Cement,874,0.03661997158635878,79981
6,Cement,2822,0.13485615424426628,154974
14,Consumer Goods,10086,0.12945062132525298,110236
2,Consumer Goods,9532,0.08823566099052728,28135
9,Cement,15496,0.14584461476914595,67792
4,Steel,5223,0.13980383746313352,19316
19,Steel,18935,0.13558081730779772,142464
17,Consumer Goods,15369,0.028660848619111,159274
1,Steel,12602,0.051248139046622294,142755
2,Steel,14513,0.06742663014337552,87329
17,Consumer Goods,2047,0.12646729803350754,36431
2,Cement,12670,0.13197300663896402,186892
3,Cement,2953,0.11520792747313266,85016
4,Consumer Goods,10128,0.07613590052764779,12249
13,Cement,2864,0.03266616112039475,150405
12,Cement,15374,0.01492746722065151,121738
5,Consumer Goods,8098,0.10790232971968436,53376
14,Consumer Goods,8321,0.14918157058577367,163146
6,Consumer Goods,5114,0.05836609669810285,135201
1,Steel,6530,0.08962246639068497,115518
16,Consumer Goods,14241,0.12348146139922167,172126
6,Consumer Goods,17807,0.036107423893676015,197808
13,Consumer Goods,10142,0.12613798132434867,129317
13,Consumer Goods,5286,0.09754803561367933,152656
11,Cement,13760,0.08977876324904543,39834
16,Consumer Goods,7258,0.11671943564505806,112506
14,Consumer Goods,12505,0.043732795846706064,166569
11,Steel,11596,0.09606925656176925,73833
5,Steel,2758,0.0436526754870183,68053
10,Cement,5042,0.035134957127184306,178928
15,Consumer Goods,569,0.0972696492742547,141518
7,Consumer Goods,10016,0.04769935422018626,78045
3,Consumer Goods,11831,0.11001308424530126,152551
11,Steel,6413,0.0820279615180553,53813
9,Cement,13965,0.10729352679466156,142144
10,Steel,8625,0.1348266391612964,185720
4,Consumer Goods,7891,0.02935444623016275,172448
18,Steel,867,0.01934341070427982,160584
14,Consumer Goods,18767,0.06598836806268803,54557
9,Consumer Goods,5808,0.11033907401935719,147911
16,Consumer Goods,10780,0.13406120801824578,194342
2,Cement,5576,0.014871216661700685,133947
7,Steel,3701,0.12101414184843,35012
5,Consumer Goods,18804,0.02055839731528522,162460
17,Consumer Goods,11785,0.09128059459931652,125780
11,Cement,10780,0.058174400507860095,43361
4,Cement,17036,0.012471586638475758,184592
17,Consumer Goods,12720,0.023593082217369426,23284
5,Consumer Goods,14424,0.05952166997385196,162043
4,Consumer Goods,9762,0.14352547761754067,18274
10,Consumer Goods,6973,0.03167648948904487,89973
3,Cement,4290,0.0480767883573311,56305
6,Steel,7396,0.14917863045882532,50321
8,Cement,4598,0.07728686704867019,43235
5,Cement,1559,0.04671431493492565,90670
8,Steel,19742,0.09623152573173228,80796
10,Consumer Goods,12783,0.0710445174786611,10997
19,Consumer Goods,13030,0.13016313770273297,110683
4,Steel,12513,0.011117080071461198,113352
6,Cement,10133,0.14954872521817208,183324
3,Consumer Goods,2766,0.01928374179112787,79631
4,Steel,19132,0.08519731609432388,19559
4,Steel,8206,0.1076359985904685,105207
5,Steel,9292,0.08697622810444353,54894
15,Consumer Goods,8486,0.052108326276906335,164481
16,Steel,1335,0.12976058768600854,173933
6,Cement,9091,0.07025922430504415,54101
18,Cement,11020,0.052098187899118374,93829
12,Steel,1507,0.11756671815257949,154571
7,Steel,9458,0.030419821519214692,168277
12,Steel,932,0.03870126680737118,41031
14,Cement,5621,0.04538776723658082,126567
13,Consumer Goods,828,0.07088333685231037,75469
11,Cement,15218,0.01284708297419026,69148
11,Steel,2112,0.1488485912951857,107900
2,Consumer Goods,2504,0.09402113340249238,146293
14,Consumer Goods,7203,0.1459007216295037,108661
15,Steel,7269,0.12304345710143927,118290
1,Steel,19894,0.028803399506183595,135758
12,Cement,4745,0.039269527714972226,176058
14,Cement,10300,0.014822899020812533,197756
18,Cement,16667,0.12673066684443998,148978
3,Steel,861,0.09308406597327047,184091
12,Consumer Goods,18600,0.04010910703354202,84806
5,Cement,2921,0.14581187195564912,67845
3,Steel,15606,0.11314345648695176,137956
7,Consumer Goods,4690,0.10877263556039939,147146
16,Steel,7768,0.04737914543682187,132613
17,Steel,3961,0.05387230827849108,139939
8,Steel,14406,0.10351703782948478,94859
15,Cement,15789,0.09309723077584427,100714
15,Steel,10821,0.10061969603892704,186452
8,Steel,15831,0.13303518950047258,85692
11,Steel,11152,0.032456129243812075,120390
10,Cement,18934,0.026286678426252708,81354
18,Steel,5212,0.08904864226041498,157274
9,Steel,10060,0.08002180384119224,69888
16,Cement,8527,0.0664017842127083,104523
1,Steel,11838,0.13665978602359055,44492
6,Consumer Goods,15625,0.08817323588596727,92091
2,Steel,7956,0.08941519233957196,154773
13,Steel,6880,0.061300104407489175,47444
6,Cement,9411,0.05817005703998099,27685
9,Cement,14196,0.14826462233695473,72784
14,Cement,1969,0.09723018740677039,26467
7,Cement,1673,0.12551619473193107,65383
5,Consumer Goods,14547,0.07264414145327609,52131
7,Steel,5166,0.036859602708443365,57869
3,Steel,5400,0.055477739041906976,56894
13,Consumer Goods,1674,0.058457817398404305,145900
12,Cement,4708,0.08908775348999112,82215
6,Steel,14043,0.031646195717925596,28170
2,Consumer Goods,10633,0.06418253696657988,71537
15,Steel,4531,0.02408080458692926,194533
15,Consumer Goods,7131,0.07951425439035051,35382
18,Consumer Goods,7601,0.14263941974171376,34886
17,Steel,4521,0.057450714485464544,77296
3,Cement,9389,0.016959743059823833,98261
3,Cement,2274,0.09522647280429963,77518
9,Consumer Goods,11903,0.09886215375153266,167004
10,Cement,3973,0.07713975926493148,75131
12,Steel,4563,0.06556034237520804,71330
1,Consumer Goods,6768,0.13497304408263816,16553
4,Steel,13143,0.1413812056569814,16864
5,Steel,3180,0.10424262157787746,21354
17,Cement,4103,0.0801714964346406,113255
5,Steel,13988,0.019456678294026024,20893
4,Consumer Goods,6413,0.05214534149125561,170386
15,Consumer Goods,8718,0.049912844252031484,162516
10,Steel,7242,0.018153949471118508,194958
5,Steel,14273,0.12807083353328416,56477
14,Consumer Goods,9258,0.1313866648904856,110615
13,Cement,8938,0.13773192368274356,31994
19,Cement,2023,0.11385330347819478,20968
8,Cement,2864,0.10947195580476042,35102
12,Steel,5852,0.0768957113275054,193468
19,Steel,5554,0.1300357112698717,115188
19,Consumer Goods,4465,0.08141883920811085,174204
6,Consumer Goods,4192,0.01414975522313107,50330
8,Consumer Goods,5581,0.09188745191016412,144403
10,Consumer Goods,2273,0.06466406276008337,108416
17,Cement,19821,0.08298171282438271,87518
1,Steel,1591,0.07169885346530663,20714
19,Steel,15612,0.0795517471755855,63726
12,Cement,6606,0.025200181754520885,56257
2,Consumer Goods,10266,0.012034648252493238,103919
17,Consumer Goods,14466,0.057626236373106356,94449
7,Steel,4940,0.04563544248445337,183701
14,Consumer Goods,4016,0.04500808007750174,196795
14,Steel,12497,0.14119333137692633,148756
12,Cement,19736,0.12465790537960318,188360
16,Steel,17475,0.0118719206856598,83687
18,Cement,1192,0.011220689457100252,106048
8,Consumer Goods,18047,0.11876598948897542,71010
2,Steel,12484,0.14788048130235243,189933
11,Consumer Goods,2882,0.07512889033657083,23003
1,Consumer Goods,9096,0.07063816707420116,51540
10,Consumer Goods,6342,0.0486154335206346,140971
18,Steel,18367,0.10332872371883087,51335
16,Consumer Goods,10814,0.07603091757822836,57782
2,Steel,2084,0.033452619211245996,29361
17,Consumer Goods,8908,0.0773924513755894,88269
16,Cement,7913,0.06269194164554394,121627
19,Steel,17626,0.13457282783914115,187348
5,Cement,5013,0.1180221254158237,45381
6,Cement,12530,0.10817464193633222,133751
17,Steel,9555,0.05580243124124765,89176
16,Steel,3355,0.029546153474727353,180720
16,Steel,4184,0.13105505778254908,55732
7,Consumer Goods,13083,0.057984634104317964,193984
16,Consumer Goods,10842,0.09301392291255145,195856
9,Cement,17999,0.09271557950845029,142782
6,Steel,3337,0.13992743142965264,42420
16,Cement,3928,0.03404130870574936,158616
9,Consumer Goods,2693,0.11803036478946043,167029
4,Cement,2666,0.07476268085587655,190052
6,Cement,18410,0.034465281622248954,187835
14,Steel,9991,0.1269894050215812,91357
