product_id,product_name,region,units_sold,revenue
324,Snacks,North,798,25254
353,Snacks,East,1799,20619
256,Soda,West,130,42332
467,Juice,East,1808,29609
283,Snacks,West,925,19399
498,Beer,South,1774,26596
114,Soda,North,250,29713
392,Beer,South,752,25250
462,Snacks,North,731,36637
219,Juice,North,932,47881
440,Snacks,North,271,33318
347,Soda,West,66,10392
217,Juice,North,1784,42443
191,Snacks,West,287,48459
135,Soda,East,798,27008
435,Beer,West,395,44108
111,Snacks,East,1318,49810
127,Beer,West,499,40577
388,Soda,South,1377,33384
174,Soda,North,1806,42951
178,Beer,South,1186,43546
310,Juice,South,1527,11087
282,Snacks,West,466,17868
178,Soda,West,1879,20121
300,Juice,East,306,25861
304,Soda,South,104,40986
405,Soda,South,488,2027
128,Soda,West,1211,5942
413,Beer,South,1445,2332
381,Beer,North,1896,46734
122,Soda,North,1680,44554
116,Snacks,West,1198,31254
232,Juice,South,73,34521
158,Soda,South,1529,31710
243,Juice,North,845,35456
202,Soda,West,141,46861
193,Juice,North,545,29377
360,Snacks,South,1437,1686
381,Juice,West,612,42908
270,Soda,South,943,29305
467,Snacks,West,761,27707
225,Soda,North,1230,8155
185,Soda,North,1732,14376
285,Beer,West,142,47074
208,Juice,West,428,26562
101,Soda,North,768,49314
143,Snacks,North,528,14915
303,Snacks,South,1078,15952
205,Snacks,West,482,27633
318,Beer,West,1165,28432
208,Soda,West,360,38806
143,Snacks,North,95,25789
316,Beer,North,1216,12391
404,Snacks,North,811,2740
190,Beer,East,1529,39864
180,Juice,East,273,1974
284,Soda,North,216,12122
233,Snacks,West,1048,34291
437,Beer,West,455,38373
398,Soda,West,367,17281
143,Juice,South,1270,39585
165,Beer,North,1915,13838
400,Snacks,West,720,4513
118,Soda,West,982,21517
342,Juice,North,712,15240
347,Juice,North,1809,24843
103,Beer,North,1801,21280
196,Juice,East,1973,7367
453,Snacks,North,1062,44944
195,Beer,North,1372,32261
309,Juice,East,1111,10358
335,Soda,North,1728,34214
236,Snacks,West,1084,26995
456,Soda,West,1354,1122
147,Juice,West,1483,10867
263,Snacks,West,1575,2260
294,Soda,West,600,23173
373,Juice,South,105,19864
395,Snacks,East,918,13675
420,Snacks,North,1429,34482
280,Snacks,West,161,36870
213,Juice,West,1437,24202
408,Juice,West,197,26951
161,Snacks,South,547,39082
225,Snacks,North,1381,5387
469,Snacks,North,595,4749
262,Juice,West,1374,27348
284,Beer,South,1405,39379
416,Soda,South,661,11243
239,Soda,West,821,35881
342,Soda,West,830,43094
148,Beer,South,108,38036
249,Juice,North,372,20939
189,Snacks,South,1510,16493
423,Snacks,South,554,41316
426,Beer,North,1474,11132
450,Soda,North,504,16984
490,Juice,North,427,47411
481,Juice,North,606,6360
377,Juice,East,352,27326
458,Snacks,North,1279,28744
395,Soda,South,1937,31278
246,Soda,South,673,7876
152,Beer,North,802,36672
385,Soda,South,1483,36834
253,Snacks,South,976,37933
478,Snacks,East,929,7225
475,Juice,East,1197,46296
249,Juice,West,1744,30009
160,Soda,West,1537,18290
172,Juice,North,365,24623
401,Juice,East,1586,27404
157,Beer,West,1247,37194
128,Juice,South,1875,18256
323,Juice,West,1291,25394
152,Soda,North,743,44173
258,Soda,West,1772,32284
387,Juice,North,655,27432
108,Beer,West,90,42456
136,Snacks,West,1124,7358
363,Snacks,South,1590,39129
167,Snacks,South,393,47755
407,Beer,South,955,46404
401,Juice,South,727,36796
372,Snacks,East,980,39867
120,Juice,West,1779,35409
147,Juice,South,1038,36730
364,Juice,North,708,13427
351,Snacks,East,727,1752
104,Beer,North,1510,2020
105,Beer,South,425,17468
329,Beer,West,283,43590
145,Beer,West,611,12511
196,Juice,West,1407,39603
211,Snacks,South,909,15291
306,Beer,North,723,17763
456,Beer,West,949,14881
230,Beer,North,1134,17345
258,Soda,South,1952,4134
478,Juice,West,1930,7610
202,Beer,East,1574,27001
234,Juice,South,1832,40209
115,Juice,East,296,44163
191,Juice,South,1015,45790
477,Soda,East,781,14698
326,Soda,South,407,18220
242,Beer,North,442,34228
362,Juice,North,741,42845
454,Soda,West,387,7472
211,Snacks,West,976,14596
491,Snacks,West,903,38322
339,Juice,South,1141,23272
283,Snacks,West,1234,19179
197,Beer,South,661,45818
484,Snacks,East,1063,7830
246,Snacks,East,876,20152
305,Snacks,South,1492,12622
118,Juice,East,1342,49169
186,Soda,North,640,21597
359,Snacks,North,238,9174
291,Snacks,South,1170,35523
229,Juice,North,1037,24953
303,Beer,East,1377,24003
122,Beer,West,915,24619
283,Soda,West,215,4731
206,Juice,South,1639,29127
181,Soda,North,208,46960
436,Snacks,West,1122,21202
258,Soda,West,1538,44551
413,Soda,West,711,10172
367,Snacks,South,273,37649
220,Soda,North,1998,48049
262,Soda,North,242,7693
103,Snacks,West,1121,41013
383,Snacks,North,653,31792
329,Snacks,North,154,22448
388,Soda,West,1011,15392
429,Snacks,South,330,21793
305,Juice,West,70,13579
104,Soda,North,1558,21312
365,Snacks,North,1867,36355
252,Soda,North,1945,14149
116,Juice,South,690,21123
342,Snacks,North,1489,40052
288,Snacks,North,1658,49164
311,Beer,North,223,40389
415,Juice,South,802,48250
388,Juice,West,310,44552
236,Beer,North,217,45392
277,Juice,North,1218,4132
258,Snacks,South,614,16383
488,Beer,East,270,42505
273,Soda,South,669,41307
342,Snacks,East,1412,18581
210,Juice,East,921,909
231,Beer,East,846,36495
130,Soda,East,932,9874
103,Beer,East,1661,11521
478,Snacks,South,697,25162
117,Snacks,North,1180,48964
437,Beer,South,604,46276
331,Beer,West,1808,37883
389,Juice,South,192,15513
147,Snacks,North,1235,2557
162,Soda,North,1675,31994
369,Beer,West,1967,24309
189,Soda,West,1038,3704
186,Beer,South,402,27062
388,Snacks,South,277,14008
180,Beer,West,1350,21547
269,Juice,West,708,41735
483,Soda,South,1169,25552
259,Beer,West,547,2745
211,Snacks,West,1074,24375
198,Beer,South,228,3031
470,Soda,North,210,5804
270,Snacks,West,1611,22536
284,Beer,East,359,12866
242,Juice,West,94,33294
405,Juice,South,1740,45210
471,Juice,East,868,8006
342,Snacks,East,1101,46302
170,Beer,West,261,14774
162,Snacks,South,1593,27599
169,Juice,South,1931,32969
492,Snacks,West,976,27492
240,Beer,North,1078,22713
203,Juice,East,1596,12778
245,Snacks,South,390,32722
262,Soda,South,249,27136
100,Juice,West,715,23652
315,Soda,West,1707,13397
224,Juice,North,1261,26917
469,Beer,West,351,10365
135,Snacks,South,189,44635
341,Soda,East,796,27295
307,Soda,South,62,7112
354,Snacks,South,1787,14616
401,Beer,West,421,38679
352,Soda,North,1422,43499
264,Snacks,East,1337,2127
221,Soda,West,1499,11968
181,Beer,East,1062,46103
399,Soda,West,151,8820
448,Soda,East,1778,24222
423,Beer,South,1466,11644
175,Soda,South,1717,29668
432,Snacks,West,1426,12743
497,Beer,West,1384,11102
433,Soda,South,923,23901
278,Beer,West,1573,48580
301,Juice,East,1286,41654
185,Snacks,East,1452,12646
364,Soda,West,888,13331
469,Snacks,East,1128,13167
436,Soda,East,145,34262
443,Juice,South,1386,2105
168,Juice,North,1258,18221
205,Snacks,East,472,22439
164,Snacks,West,717,8889
126,Beer,North,715,1868
491,Soda,East,554,2831
105,Soda,North,1686,29402
408,Snacks,North,403,14516
488,Beer,North,1146,43971
216,Juice,South,1911,25991
245,Soda,North,71,7618
263,Juice,South,1274,23142
196,Beer,West,222,4221
483,Soda,West,704,1969
409,Beer,North,498,6936
261,Beer,South,1425,32982
387,Soda,East,1568,10543
150,Juice,West,1219,14414
230,Juice,East,1340,43584
420,Beer,North,1044,10065
353,Snacks,South,1938,46950
440,Beer,East,437,33590
112,Juice,South,83,20135
107,Beer,West,353,42902
363,Beer,West,132,26801
413,Soda,South,1633,31615
479,Beer,West,1917,25829
446,Snacks,West,1369,25616
458,Snacks,West,1772,6929
442,Snacks,East,533,22665
235,Snacks,West,1370,30532
416,Beer,South,1479,27342
347,Snacks,West,416,3337
298,Snacks,South,369,40367
175,Soda,South,1277,21796
469,Juice,East,98,7588
457,Soda,South,679,9082
462,Snacks,East,1768,2563
193,Juice,South,1677,7849
429,Soda,South,320,26796
117,Beer,East,1717,25623
271,Juice,East,1721,34342
468,Soda,South,528,4745
247,Soda,South,1968,34779
101,Snacks,North,1901,13208
129,Juice,South,1712,42742
271,Snacks,East,395,40726
349,Juice,South,1972,1124
146,Snacks,North,792,22809
398,Juice,South,1976,24413
110,Juice,West,896,49194
374,Soda,North,261,7068
486,Snacks,East,962,39705
103,Juice,West,941,20683
466,Juice,East,1297,13673
265,Juice,South,1595,25237
300,Beer,North,129,16854
261,Juice,East,161,17406
406,Beer,South,1867,26306
338,Juice,East,327,11009
203,Juice,West,448,3552
438,Soda,South,561,43844
136,Soda,North,1643,40968
323,Soda,South,813,42895
158,Soda,East,1901,41054
463,Snacks,South,381,3673
319,Juice,East,216,33097
460,Beer,North,948,3568
373,Juice,East,493,44079
124,Juice,West,1766,1045
493,Juice,East,1481,24116
306,Soda,North,1512,11978
124,Juice,West,563,4563
183,Juice,North,1781,23388
347,Snacks,South,456,40505
347,Snacks,North,1455,31043
150,Beer,West,1132,42493
109,Snacks,East,618,4811
276,Soda,South,1032,41199
224,Snacks,North,761,41341
265,Beer,East,1499,15026
447,Beer,North,1693,24660
225,Snacks,East,1213,47822
468,Juice,North,250,34700
469,Beer,South,1660,14192
401,Snacks,South,286,34508
346,Snacks,South,528,35091
169,Snacks,East,1586,12893
110,Beer,South,1940,39467
182,Juice,South,1639,11831
499,Soda,South,809,20412
259,Snacks,East,860,24764
485,Juice,South,1007,26591
157,Soda,West,1984,26713
440,Snacks,South,568,40110
178,Beer,North,461,13018
284,Soda,East,801,47740
176,Juice,South,1847,45386
170,Soda,South,837,29011
215,Juice,South,1929,36094
284,Juice,North,987,5164
422,Juice,North,1623,17865
114,Snacks,North,751,18981
439,Soda,South,893,25069
102,Beer,East,1844,46035
157,Snacks,East,1229,3396
382,Beer,North,61,36392
498,Beer,South,1832,26863
287,Soda,East,897,25283
358,Snacks,South,221,47713
274,Soda,West,1600,19668
164,Snacks,North,1447,22453
110,Snacks,North,360,37534
380,Soda,West,1168,15642
290,Snacks,South,294,42175
103,Soda,East,387,13717
438,Juice,East,1847,37004
153,Juice,West,113,17473
159,Beer,North,770,36220
255,Soda,South,776,26478
237,Beer,West,1620,24560
263,Snacks,West,515,24959
179,Juice,North,60,3325
414,Soda,East,840,715
272,Beer,South,1386,12437
278,Snacks,South,1154,1087
145,Snacks,North,1655,3085
496,Soda,South,1033,2515
355,Snacks,South,419,46102
448,Beer,South,1238,35392
231,Soda,South,1136,33195
269,Beer,North,129,8491
235,Soda,South,1102,19913
204,Beer,East,1069,5667
401,Snacks,North,1573,36362
491,Juice,South,1755,2612
125,Snacks,West,1741,27866
100,Snacks,North,1985,45032
467,Beer,East,1524,24424
353,Beer,South,1691,37077
310,Juice,South,1033,39552
309,Juice,West,323,37087
189,Beer,West,993,40612
138,Snacks,North,1474,24818
492,Soda,North,290,10365
126,Juice,North,1403,20086
297,Snacks,West,1302,9231
329,Soda,North,714,1864
115,Snacks,North,405,46795
422,Juice,South,1568,42495
121,Beer,North,353,6301
172,Beer,North,392,19795
283,Juice,West,227,1328
475,Beer,North,1092,45107
491,Soda,East,1404,43791
234,Snacks,West,1114,35725
431,Beer,South,310,44368
100,Beer,North,1335,36007
495,Beer,South,436,48061
307,Juice,South,350,17783
113,Juice,North,1303,38537
321,Beer,East,636,27389
343,Juice,East,1774,7543
246,Snacks,South,1185,25722
374,Soda,North,412,22245
176,Snacks,South,795,1718
207,Snacks,West,225,41547
429,Soda,South,457,20322
210,Soda,West,1439,14296
224,Snacks,North,609,27025
192,Soda,East,459,49767
336,Snacks,South,226,20387
347,Beer,South,1547,43998
242,Juice,South,1801,32182
308,Soda,South,793,46935
418,Beer,South,1512,49148
122,Soda,North,949,20379
109,Juice,East,98,30949
355,Juice,West,1683,16243
276,Juice,North,861,22217
497,Soda,West,1870,26071
353,Snacks,North,331,20691
451,Soda,North,1540,20654
389,Soda,West,518,49464
194,Beer,East,1284,12700
394,Beer,North,1200,38071
179,Snacks,West,1071,38307
317,Juice,East,1390,3248
308,Juice,South,345,11000
199,Soda,South,663,506
122,Juice,West,1092,46426
380,Snacks,North,771,14758
296,Juice,South,703,16836
489,Beer,South,1364,2575
346,Juice,West,899,5420
189,Soda,West,1933,33990
352,Beer,South,1220,15396
105,Snacks,North,1162,13279
118,Soda,West,896,18687
374,Soda,West,289,11462
209,Beer,North,1954,36820
466,Soda,East,948,29472
194,Juice,West,904,36728
186,Juice,South,1507,23958
495,Beer,North,1822,37526
112,Juice,South,701,29026
441,Soda,North,1169,5730
294,Beer,East,1060,19602
175,Beer,West,231,1769
328,Snacks,East,909,22807
258,Soda,West,787,9115
432,Soda,North,242,23451
122,Snacks,South,1211,3248
304,Snacks,East,419,40682
425,Soda,North,1868,19663
480,Snacks,East,1661,16640
339,Beer,North,542,45969
413,Beer,East,917,17435
294,Soda,North,1318,17796
298,Beer,East,914,29244
237,Soda,East,1909,25481
322,Snacks,North,1478,24619
423,Juice,East,1221,23857
425,Beer,North,419,17538
437,Beer,East,706,42859
314,Snacks,West,165,18473
107,Beer,West,1375,31875
469,Soda,East,979,10439
315,Beer,North,895,4556
383,Snacks,West,1595,28006
354,Soda,East,170,27843
422,Beer,East,1733,38796
304,Beer,North,1007,13938
260,Beer,South,1300,9633
213,Beer,North,780,26996
344,Juice,South,1903,27557
435,Juice,East,128,30318
302,Snacks,South,1028,20133
316,Juice,South,1419,20708
244,Snacks,North,189,34407
233,Soda,South,1609,3386
273,Juice,South,870,18649
369,Soda,East,789,38223
264,Juice,West,338,35290
469,Snacks,North,1910,8335
206,Soda,North,378,9875
347,Beer,West,921,20475
431,Beer,West,1503,32031
438,Juice,West,149,37459
440,Soda,South,1674,46607
128,Snacks,East,1080,30051
319,Snacks,North,1939,41142
308,Beer,East,1244,38521
148,Beer,South,1336,3024
101,Juice,West,1936,48160
297,Snacks,South,421,2720
188,Soda,West,1902,47278
310,Beer,North,593,42395
169,Soda,South,774,49222
292,Snacks,East,546,44193
145,Soda,East,1132,25390
162,Snacks,South,384,29004
218,Snacks,South,79,6424
325,Soda,East,1333,22085
440,Soda,South,1619,22967
126,Soda,South,1210,28724
290,Snacks,South,365,32596
378,Juice,West,509,22927
327,Snacks,East,783,6470
455,Snacks,South,1481,3668
323,Juice,East,1700,11522
394,Beer,North,1256,22240
157,Soda,South,296,2890
400,Soda,West,1102,33729
308,Beer,West,1383,37557
241,Soda,South,228,19264
249,Snacks,South,1578,13787
116,Beer,North,1450,24335
339,Juice,South,327,24466
137,Snacks,East,1556,21631
445,Snacks,South,1349,2816
386,Snacks,East,1366,15410
197,Snacks,East,1201,36710
157,Soda,East,1818,15923
446,Snacks,East,356,24383
116,Soda,East,1146,33096
219,Soda,South,422,31029
122,Soda,South,775,38595
309,Soda,South,483,26451
312,Juice,West,1793,33212
247,Soda,East,1907,41092
195,Soda,North,1135,10795
359,Beer,South,1837,23141
172,Juice,South,1117,17606
430,Snacks,West,1443,19450
148,Soda,South,1864,19863
321,Soda,East,910,24347
464,Juice,South,572,44788
381,Beer,East,743,1693
131,Snacks,South,744,21143
127,Snacks,South,110,39194
406,Juice,East,532,39540
267,Juice,East,1253,21731
136,Beer,South,1708,39115
333,Juice,East,71,28733
278,Beer,West,564,3390
156,Beer,East,800,29017
332,Soda,East,765,15659
435,Snacks,North,1071,15250
171,Snacks,East,882,16116
294,Soda,East,807,37916
102,Snacks,North,1771,42110
301,Juice,East,732,17830
290,Soda,North,907,40672
495,Beer,South,1043,29523
306,Beer,South,622,48007
210,Juice,West,1422,16744
446,Snacks,South,1638,33015
150,Juice,East,722,34338
337,Soda,North,273,46473
494,Juice,South,586,23376
233,Juice,East,355,3357
495,Juice,South,352,5570
380,Beer,West,683,33420
325,Soda,South,1771,34918
125,Snacks,South,1429,20854
315,Beer,East,627,34598
179,Beer,North,1792,47871
391,Juice,West,1342,30483
120,Beer,North,64,27429
321,Soda,North,567,28215
148,Soda,North,302,33552
439,Snacks,West,1158,19474
473,Soda,West,1627,6099
159,Beer,East,779,29195
461,Snacks,East,212,44542
341,Beer,East,1310,7282
478,Beer,West,1155,28433
118,Soda,West,823,28132
494,Soda,South,639,21766
177,Snacks,North,451,37015
455,Soda,East,860,13561
230,Beer,South,197,38106
313,Snacks,West,1024,6406
227,Snacks,South,1510,36769
206,Snacks,South,1694,25315
280,Soda,West,1633,8219
293,Snacks,North,1228,25221
495,Soda,West,1661,10007
417,Juice,East,178,39329
144,Snacks,South,168,30507
156,Beer,East,1343,49959
485,Beer,South,465,8297
456,Snacks,South,884,9317
282,Soda,East,1083,27352
374,Juice,South,1483,48116
416,Juice,West,1296,37130
104,Soda,West,891,19191
253,Snacks,South,1650,7652
118,Juice,South,227,13401
130,Soda,West,1250,37753
246,Beer,North,593,27764
461,Snacks,South,1924,40563
436,Juice,West,626,6757
495,Snacks,North,1099,36274
445,Snacks,North,1270,20162
472,Snacks,East,1483,3395
224,Snacks,North,791,24906
427,Juice,South,1138,32348
459,Juice,North,1551,49577
124,Soda,East,1826,17592
252,Beer,West,445,34462
336,Juice,East,1557,17144
313,Beer,West,1877,43449
240,Beer,South,1737,45309
397,Juice,West,987,26985
242,Beer,North,1896,20119
122,Soda,West,232,42721
383,Soda,North,1674,25750
211,Soda,East,313,45233
368,Beer,East,1774,31384
195,Snacks,West,76,24989
430,Snacks,East,1324,18147
271,Soda,East,557,31771
390,Juice,East,752,14339
402,Beer,North,177,33464
334,Soda,West,1489,34558
405,Snacks,North,877,1574
186,Soda,West,468,39120
395,Soda,North,1729,24419
432,Soda,South,1493,20321
297,Snacks,South,873,44867
320,Snacks,South,1743,34213
397,Juice,North,1302,25782
242,Snacks,West,942,36254
159,Soda,North,593,40416
413,Snacks,West,1152,16673
388,Juice,South,838,22355
101,Beer,North,1129,14143
252,Juice,West,910,49818
353,Soda,West,1127,43225
158,Soda,East,1487,45128
350,Beer,West,1546,48817
467,Juice,South,1605,36431
124,Soda,North,251,37331
232,Juice,East,272,44174
342,Snacks,South,1202,18724
161,Snacks,North,379,13668
203,Soda,North,1731,38914
177,Beer,East,930,16660
308,Snacks,South,1813,21075
204,Juice,North,1514,45781
190,Soda,East,1900,12263
263,Beer,North,945,6249
479,Soda,North,177,29824
453,Soda,South,1214,9384
493,Beer,South,1873,15002
214,Juice,North,519,29113
249,Snacks,West,631,40550
332,Juice,North,210,40239
185,Beer,West,1522,23932
127,Beer,South,564,1629
147,Snacks,North,1462,30061
287,Snacks,North,931,47607
183,Beer,North,573,47848
162,Beer,East,1362,15999
101,Snacks,East,1562,34368
378,Snacks,South,1100,40305
150,Juice,North,418,10789
325,Beer,North,1966,5287
467,Beer,West,1086,44522
179,Juice,East,1439,28622
345,Soda,South,172,847
305,Snacks,South,764,44485
215,Snacks,North,1327,39896
356,Soda,North,764,49859
498,Juice,East,725,14440
114,Juice,West,1434,48264
316,Juice,East,1259,40618
142,Juice,South,369,2045
488,Beer,East,1507,10831
202,Beer,East,683,46690
480,Juice,South,1764,43902
393,Snacks,South,693,45211
162,Soda,South,1373,41636
330,Soda,North,579,48116
337,Snacks,West,1091,20250
406,Juice,North,1549,43080
349,Juice,East,1079,41149
177,Soda,West,1260,16530
182,Soda,East,1776,35973
253,Beer,East,92,1272
329,Soda,North,1323,21392
196,Soda,West,1270,33207
273,Soda,North,1057,16043
239,Soda,South,1276,39552
192,Beer,South,826,42550
239,Beer,North,1992,9787
128,Beer,North,1852,37029
460,Snacks,North,238,38502
160,Soda,East,896,37789
140,Beer,West,522,38998
247,Snacks,West,322,33855
401,Snacks,South,739,29446
346,Juice,West,998,20714
257,Beer,West,1163,40406
394,Soda,West,319,49733
345,Soda,East,600,21787
395,Juice,South,1193,5355
278,Snacks,North,616,28786
357,Beer,West,1313,48883
317,Juice,West,1338,19733
255,Soda,East,1264,37999
406,Snacks,South,1356,32250
219,Snacks,West,724,43582
363,Beer,East,908,4121
386,Beer,North,1830,6432
138,Beer,South,513,43143
287,Juice,West,877,11214
341,Soda,North,1799,21202
182,Beer,West,847,43212
304,Juice,South,1163,10603
243,Juice,East,408,15989
378,Beer,West,429,12752
494,Juice,South,216,23576
476,Soda,East,741,6674
281,Beer,North,665,41698
424,Juice,West,619,22557
111,Juice,North,1906,46841
391,Beer,West,1277,18529
156,Juice,South,175,11720
253,Soda,North,1538,2516
191,Juice,West,394,7357
189,Snacks,South,718,2543
103,Soda,West,816,48201
320,Beer,East,1499,1704
243,Beer,South,589,25449
121,Juice,South,260,22364
291,Snacks,West,1050,11711
206,Soda,South,315,10969
425,Juice,North,1340,22016
319,Soda,West,1019,22425
494,Beer,East,303,41858
338,Beer,South,1261,15877
440,Snacks,East,79,24451
317,Beer,North,1378,4764
138,Snacks,South,1016,1573
344,Beer,South,1526,47709
249,Soda,West,1773,45752
129,Soda,East,1869,20174
260,Juice,West,837,48755
203,Juice,East,748,8373
257,Juice,West,1981,540
408,Juice,East,1718,8037
233,Juice,West,79,2155
153,Juice,South,210,11438
487,Snacks,South,1723,47986
434,Snacks,East,1496,1430
135,Beer,West,396,15114
418,Snacks,East,1917,26590
230,Soda,West,1651,45577
412,Snacks,East,1295,26638
179,Juice,North,1261,29605
371,Snacks,South,1498,43349
219,Soda,East,1014,12622
233,Beer,North,1622,8662
304,Snacks,South,1584,3912
364,Soda,North,1279,19034
332,Snacks,West,1444,42358
127,Beer,West,523,46220
400,Snacks,West,1955,44002
157,Soda,East,1465,25399
128,Beer,North,1552,39212
450,Beer,North,558,4278
476,Beer,West,106,48254
412,Beer,East,1140,7158
132,Juice,West,77,5607
207,Juice,East,703,49157
487,Snacks,South,1724,1377
371,Snacks,North,1998,7336
486,Beer,East,281,27388
444,Soda,West,1180,49986
290,Soda,East,1210,23131
180,Juice,East,1451,35131
181,Soda,South,1749,6555
195,Beer,West,708,7083
245,Snacks,North,1464,41136
156,Snacks,East,1858,32573
317,Beer,West,944,33887
341,Soda,North,1889,41169
383,Juice,East,740,10104
267,Juice,East,1672,5961
235,Snacks,West,125,46422
240,Soda,North,504,17144
271,Juice,North,394,28909
476,Soda,South,639,11135
146,Soda,South,1643,49558
109,Juice,West,1808,3144
396,Snacks,North,764,21389
294,Soda,East,508,38772
429,Juice,West,952,20708
114,Beer,South,1436,23165
315,Beer,West,623,13209
288,Snacks,North,192,651
352,Juice,West,628,40551
429,Soda,South,1711,7378
151,Beer,North,870,6368
158,Soda,East,986,16930
275,Beer,South,1218,41290
473,Juice,South,418,8520
394,Soda,South,1501,12021
225,Snacks,West,1016,8040
141,Juice,South,764,43090
406,Soda,West,302,49007
405,Beer,West,1009,43125
447,Juice,North,671,3724
460,Snacks,North,1221,23396
353,Beer,South,1200,38982
165,Soda,West,946,39601
157,Soda,East,401,19697
226,Juice,West,170,9972
103,Snacks,North,423,20431
334,Beer,North,390,9906
486,Juice,West,80,47559
131,Snacks,West,834,34478
274,Beer,West,1418,18531
161,Snacks,East,1626,20265
325,Snacks,West,253,19370
243,Beer,South,1445,8650
117,Soda,South,461,38350
319,Soda,North,610,7464
333,Snacks,East,651,733
489,Snacks,East,1301,36404
334,Juice,North,872,47717
461,Soda,South,953,27174
420,Soda,South,1105,34509
179,Snacks,East,740,13161
392,Juice,West,395,19971
172,Juice,West,1270,8505
436,Juice,East,796,25265
199,Beer,East,343,47325
355,Beer,East,1662,31256
414,Beer,East,1860,7088
450,Juice,East,823,17580
261,Soda,East,171,672
392,Beer,East,1709,44863
261,Snacks,East,424,5873
456,Snacks,West,1630,8556
228,Snacks,North,1015,13173
408,Soda,South,65,11218
352,Beer,North,487,36120
161,Soda,North,398,11689
242,Beer,East,259,11024
322,Snacks,East,209,43316
406,Snacks,East,1358,21727
113,Soda,North,1125,49857
463,Beer,West,1154,5531
197,Snacks,East,1947,37476
158,Beer,East,929,34046
279,Beer,South,430,11693
100,Juice,West,1910,7891
326,Beer,East,1425,29447
244,Soda,West,1358,20661
411,Snacks,South,910,914
232,Soda,North,1563,11091
244,Beer,South,436,24101
373,Soda,West,1508,36850
444,Snacks,East,1653,24573
410,Beer,East,1117,43496
146,Soda,South,842,47780
307,Beer,South,1580,23437
338,Beer,West,711,38495
341,Soda,West,1243,32822
203,Beer,West,124,43543
376,Soda,East,1081,35665
256,Snacks,South,1548,6958
287,Beer,West,1245,26890
273,Soda,South,1055,15114
199,Snacks,East,1510,5534
109,Juice,North,686,9303
183,Beer,West,775,27916
152,Snacks,North,1524,38447
226,Beer,East,844,601
234,Beer,South,1724,2196
385,Juice,North,1740,33428
448,Snacks,South,696,32217
154,Beer,West,941,32034
343,Snacks,West,908,19476
164,Juice,East,544,36633
120,Snacks,West,1532,9867
362,Juice,South,234,44988
399,Snacks,West,778,34642
423,Juice,North,1240,30041
458,Snacks,South,1380,49615
347,Soda,West,326,26826
242,Soda,North,1163,35089
197,Beer,South,1292,37829
101,Juice,North,1514,9773
456,Beer,South,740,49357
230,Soda,North,670,4948
275,Beer,North,1702,46510
146,Snacks,West,1858,46723
340,Juice,East,447,19920
455,Juice,West,1544,22298
126,Snacks,South,1971,48161
487,Juice,North,1483,12258
135,Juice,South,967,11161
438,Beer,West,1691,42634
453,Juice,South,333,41485
435,Soda,West,1975,42052
279,Snacks,West,280,7264
150,Juice,East,1732,8971
441,Soda,West,873,11358
259,Snacks,North,1094,24902
357,Beer,West,987,5789
116,Beer,West,325,3697
378,Beer,North,528,7182
271,Beer,West,396,14439
401,Soda,South,1024,38523
495,Soda,East,944,7490
153,Juice,North,221,25456
112,Juice,North,1962,46236
301,Beer,South,592,19072
426,Snacks,North,1082,33358
345,Snacks,South,867,44169
370,Beer,North,1922,5172
327,Soda,West,1028,29368
161,Soda,North,593,9104
300,Beer,East,251,37698
251,Beer,North,1253,14185
169,Soda,North,1782,25873
288,Soda,East,766,27885
426,Soda,North,1958,43809
307,Beer,South,588,16761
230,Soda,South,1587,7672
256,Snacks,East,1842,45084
376,Soda,West,432,24455
153,Juice,North,1849,48282
343,Soda,East,1467,6673
489,Juice,East,1037,2083
476,Snacks,North,1654,16559
314,Juice,West,931,7278
110,Beer,North,1071,4746
318,Beer,North,1779,16219
304,Beer,East,295,3503
480,Snacks,West,1498,3431
300,Beer,East,1377,44544
171,Soda,West,165,14945
208,Snacks,West,1190,12759
126,Snacks,East,898,26845
448,Soda,West,1505,40218
388,Soda,North,174,36698
104,Juice,East,82,45958
364,Beer,East,522,11431
240,Soda,North,653,25167
324,Snacks,West,812,2574
449,Snacks,West,1508,38770
473,Soda,West,1777,25094
188,Beer,North,899,39747
233,Juice,East,1963,20374
202,Juice,South,72,21368
429,Beer,East,997,37240
224,Beer,South,1044,41552
403,Snacks,East,1155,23289
182,Soda,South,252,4636
366,Juice,North,604,41244
485,Beer,West,1180,30889
362,Snacks,North,1147,40863
460,Juice,West,1979,46307
156,Snacks,East,1429,35363
386,Snacks,North,250,24472
476,Juice,East,1435,20139
286,Snacks,West,1662,10995
273,Soda,East,1544,21524
436,Snacks,North,434,18326
434,Soda,South,961,35417
234,Beer,West,1092,23003
193,Juice,East,893,15737
497,Snacks,South,694,31521
450,Soda,South,744,4157
108,Snacks,North,1647,42473
108,Snacks,East,694,28183
212,Soda,North,170,43935
221,Snacks,East,1208,29306
485,Juice,South,304,14714
207,Juice,East,1437,44816
441,Juice,West,1407,45251
371,Juice,South,594,7220
357,Soda,West,55,36630
297,Snacks,North,1667,1196
481,Soda,West,1207,2576
217,Snacks,North,1636,24857
255,Beer,North,271,10215
227,Snacks,West,1341,19163
142,Snacks,East,931,15690
162,Juice,West,764,40033
480,Snacks,East,683,29763
244,Beer,North,1205,2369
374,Soda,West,1842,25411
488,Juice,West,101,7033
